id1,id2,weight
nereida,ninfa,1
rabeca,modo,1
bitola,espetáculo,1
loba,faculdade,1
patroa,acontecimento,1
ai,lamento,1
clientela,qualidade,1
garrancho,graveto,1
gorro,flexão,1
êxito,distribuição,1
aposta,força,1
peixão,mulher,1
burro,abreviatura,1
comissão,conveniência,1
edital,edifício,1
cor1,meiguice,1
recital,conveniência,1
esfera,objeto,1
inapetência,ausência,1
pecuária,arte,1
contestação,ato,1
comenda,ato,1
fuga,operação,1
invocação,causa,1
arroba,indício,1
senhorio,maneira,1
boxe,disputa,1
trena,figura,1
citação,energia,1
adaga,tira,1
gemido,compaixão,1
goiabeira,vogal,1
galera,conveniência,1
continuísmo,exercício,1
reinado,coisa,1
mergulho,argumento,1
coexistência,realidade,1
quepe,seqüência,1
bacharel,divisão,1
devassidão,corrupção,1
heliporto,banda,1
verificação,intervenção,1
dobrada,lugar,1
loucura,estrada,1
cascalho,grão,1
aipim,família,1
fuinha,ato,1
códex,apostila,1
desfalque,cálculo,1
vespeiro,argumento,1
1.0,abreviatura,1
coroinha,criança,1
teste,vastidão,1
lirismo,lírica,1
onisciência,argumento,1
pândega,ato,1
dissabor,ato,1
assunto,assunto,1
lingüiça,pano,1
autogiro,mulher,1
jogada,distribuição,1
argentário,investigação,1
termostato,vogal,1
nau,energia,1
enfermagem,estado,1
eletrodinâmica,uso,1
pátio,cálculo,1
aposentadoria,argumento,1
vômito,repartição,1
sacada,divisão,1
desajuste,origem,1
camisão,lado,1
partilha,concreção,1
desavença,omissão,1
galopada,passa,1
catana,lâmina,1
cotovelo,ato,1
fresta,distribuição,1
carão,matéria,1
falha,atividade,1
oliveira,árvore,1
alínea,notícia,1
crisma,ato,1
jacu,ato,1
roleta,ação,1
medida,cálculo,1
rancho,distribuição,1
testemunho,argumento,1
aspa,corno,1
mística,juízo,1
gargarejo,atividade,1
enciclopédia,ação,1
fidúcia,entidade,1
estufa,operação,1
papelão,sala,1
rancor,ódio,1
jogo,causa,1
mugunzá,maneira,1
chuvarada,vogal,1
delegação,comissão,1
aba,limite,1
agricultor,caso,1
lição,operação,1
hectômetro,grau,1
rubrica,ato,1
eclíptica,arco,1
fiapo,caso,1
violoncelo,veículo,1
bicho-preguiça,título,1
cavaquinho,notícia,1
extração,juízo,1
garrancho,letra,1
encalhe,força,1
comprazimento,operação,1
penetra,ação,1
molinete,caso,1
capista,natureza,1
arborização,divisão,1
tonelada,seqüência,1
disciplina,instrução,1
cúria,igreja,1
glicose,cana-de-açúcar,1
atadura,argumento,1
gambá,maneira,1
venda,distribuição,1
sinecura,juízo,1
viseira,matéria,1
autógrafo,agente,1
rosa,operação,1
passo,divisão,1
ramalho,ato,1
idos,época,1
alcorão,livro,1
destroço,raciocínio,1
alarme,dinheiro,1
onça,gênero,1
pelicano,vogal,1
hectolitro,cálculo,1
concelho,força,1
espeto,utensílio,1
iniciativa,origem,1
odor,impressão,1
índole,civilidade,1
trapalhão,investigação,1
repouso,atividade,1
cor2,argumento,1
cutucão,raciocínio,1
escritura,fé,1
citologia,lado,1
trema,gesto,1
compleição,conveniência,1
gravação,operação,1
egoísmo,amizade,1
carrilhão,toca,1
cajá,fruto,1
ascarídeos,série,1
falência,juízo,1
bandeira,pano,1
adega,dimensão,1
ulite,atividade,1
madeixa,notícia,1
consenso,raciocínio,1
visto,conveniência,1
rapé,ato,1
criancice,ação,1
hormônio,força,1
chamada,ação,1
estagnação,ato,1
assimetria,espaço,1
quebreira,falta,1
gola,matéria,1
besta2,ato,1
electrocardiograma,faixa,1
alfinete,notícia,1
monóculo,vogal,1
cabeleira,indivíduo,1
menoridade,ordem,1
fonte,espaço,1
sacramento,repartição,1
dispensário,força,1
diapasão,folha,1
larga,autonomia,1
aritmética,seguimento,1
alvéolo,caso,1
decano,membro,1
insuficiência,vontade,1
trabalho,argumento,1
arrependimento,infração,1
valorar,operação,1
serpentário,ave,1
descontrole,vigor,1
face,ação,1
aclamação,designação,1
desempeno,operação,1
falcatrua,força,1
atuação,conveniência,1
rebolo,vogal,1
braçadeira,extensão,1
fastígio,uso,1
vigia,ação,1
disjunção,ausência,1
obsolescência,aplicação,1
concha,caso,1
crupe,ato,1
mendicância,estado,1
eiva,raciocínio,1
entretenimento,erro,1
quibe,ação,1
fusão,nome,1
maioral,apelido,1
documento,ação,1
tipóia,mulher,1
craque,futebol,1
tempestade,alvoroço,1
tradução,construção,1
consumação,divisão,1
id,atividade,1
diálogo,ato,1
mata-borrão,peça,1
escama,mulher,1
brilhatura,cálculo,1
interjeição,caso,1
reentrância,corpo,1
estrada,atividade,1
capota,cobre,1
cavalaria,tropa,1
cimbro,caso,1
litogravura,conveniência,1
rédito,força,1
idéia,ação,1
escapulário,tira,1
vela,peça,1
casuística,divisão,1
harém,edifício,1
contestação,atividade,1
vanguardo,caso,1
contracorrente,vogal,1
contraproposta,aventura,1
ornamento,juízo,1
impressão,cálculo,1
jeca,título,1
trena,insígnia,1
fotonovela,linguagem,1
sentimento,aplicação,1
hibridismo,classe,1
retouça,extremidade,1
boquinha,refeição,1
conversação,argumento,1
betume,parcela,1
jorro,causa,1
fanal,composição,1
mestre,caso,1
área,número,1
benefício,modo,1
rapaziada,conveniência,1
paternalismo,título,1
efusão,atividade,1
boto,letra,1
dengué,milho,1
mordedura,energia,1
comodoro,aviso,1
fita,órgão,1
dilaceração,operação,1
atadura,força,1
serralheiro,notícia,1
terminação,limite,1
futebolista,jogo,1
nascença,distribuição,1
palavra,termo,1
ministério,convite,1
eixo,determinação,1
hidra,pequena,1
espeleologia,força,1
cornicho,antena,1
digitação,título,1
lâmpada,fonte,1
dentição,energia,1
candidato,divisão,1
glaciação,denominação,1
seara,zona,1
girândola,extensão,1
filiação,força,1
assembléia,título,1
luxúria,viço,1
co-seno,exibição,1
fita,emblema,1
delivery,estilo,1
ama,aia,1
apêndice,caso,1
fantasma,lado,1
choca,caracteres,1
disco2,espaço,1
gosto,argumento,1
onça,espetáculo,1
deslumbramento,ação,1
libra,número,1
adivinhação,vigor,1
féretro,cofre,1
arrumação,energia,1
fala,operação,1
emancipação,força,1
museu,lugar,1
arenga,exibição,1
aperto,estado,1
desencontro,intervenção,1
tamarindo,ato,1
hálito,ato,1
juíza,vogal,1
encargo,tributo,1
hégira,juízo,1
osteíte,inflamação,1
rédito,regresso,1
instabilidade,erro,1
temperatura,situação,1
consumição,distribuição,1
ceifeiro,abreviatura,1
pedúnculo,modelo,1
comissário,acontecimento,1
juvenil,grêmio,1
madorna,caracteres,1
departamento,operação,1
representação,explicação,1
churrião,carro,1
raquitismo,conveniência,1
toucador,vidro,1
membro,lado,1
padrinho,toque,1
estelionato,intento,1
taxação,denominação,1
burgo,aventura,1
camurça,modo,1
êxodo,matéria,1
desarmonia,falta,1
víspora,ato,1
obra,construção,1
charuto,espaço,1
tom,título,1
cancioneiro,coletânea,1
sorte,aplicação,1
bico,aventura,1
coentro,moça,1
fluxo,cheia,1
réplica,situação,1
quadriga,carro,1
obsolescência,maneira,1
páscoa,sorte,1
pastoreio,denominação,1
chupeta,cano,1
difração,omissão,1
cine,ação,1
carpintaria,operação,1
confraria,atividade,1
funda,maneira,1
busca,operação,1
isolamento,intervenção,1
odontólite,feição,1
diapasão,órgão,1
ausência,caminho,1
emblema,ação,1
gênero,flexão,1
rocambole,uso,1
féria,espaço,1
triciclo,velocípede,1
mansidão,ação,1
esponja,letra,1
apreciação,manifestação,1
restinga,linguagem,1
transição,cálculo,1
êmbolo,parte,1
lêmures,descendência,1
nave,dimensão,1
apicultura,argumento,1
cozimento,vigor,1
órgão,matéria,1
o1,estrofe,1
cúmplice,vogal,1
narcisismo,estado,1
justiça,designação,1
fecho,causa,1
sacerdócio,uso,1
onda,decoro,1
velório,ação,1
manifestação,expressão,1
classicismo,aplicação,1
humor1,assunto,1
arco,divisão,1
dia-santo,nome,1
irregularidade,espaço,1
destra,caso,1
jatobá,vogal,1
distância,espaço,1
desmembramento,vigor,1
alpendre,ato,1
campina,argumento,1
galo,tecido,1
testo,arte,1
fileira,fileira,1
hepatite,energia,1
louça,fabricação,1
eixo,fibra,1
mendicância,vida,1
teogonia,trabalho,1
entrância,extensão,1
tablado,estrutura,1
cacho,conexão,1
biela,corpo,1
exorbitância,divergência,1
tacha,vogal,1
acetábulo,título,1
incremento,força,1
charanga,pequena,1
hexágono,parte,1
monstruosidade,vontade,1
circulação,divisão,1
glóbulo,globo,1
glote,abertura,1
farmacopéia,argumento,1
circuito,série,1
narração,divisão,1
coco1,modelo,1
ocidente,ocaso,1
linguística,estudo,1
leme,composição,1
o1,gesto,1
fonologia,emprego,1
canhão,marca,1
caução,raciocínio,1
chouriço,receptáculo,1
vivência,objetividade,1
parafina,ato,1
comilança,energia,1
aprendizado,ato,1
mastro,haste,1
calefação,atividade,1
autobiografia,situação,1
liberdade,juízo,1
cobro1,costume,1
recessão,distribuição,1
aorta,causa,1
dramaturgia,vogal,1
aurora,claridade,1
zarolho,divisão,1
patacoada,série,1
mendicância,estilo,1
espera,intervenção,1
avaliação,valentia,1
caneleira,lado,1
corte1,modo,1
arcipreste,vogal,1
recomeço,juízo,1
bujão,lado,1
médium,caracteres,1
âmago,cerne,1
afã,esforço,1
coeficiente,seguimento,1
jaguar,vastidão,1
marquise,título,1
fumaça,gás,1
seringal,mata,1
nevralgia,dor,1
velocípede,ato,1
jade,assunto,1
agilidade,desembaraço,1
bamboleio,argumento,1
cancã,matéria,1
calúnia,intenção,1
decalque,título,1
hectare,vastidão,1
caju,ato,1
neologismo,termo,1
gato,analogia,1
convenção,força,1
estribo,composição,1
batente,trabalho,1
pega,entrega,1
afirmação,raciocínio,1
tablado,estrado,1
chorão1,aventura,1
libra,parte,1
curso,denominação,1
lambari,animal,1
tom,operação,1
afirmação,título,1
caveira,cabeça,1
colosso,estátua,1
hidrodinâmica,vogal,1
cabedal,caracteres,1
sensacionalismo,exploração,1
albatroz,caso,1
dedicação,título,1
esmo,cálculo,1
tupi,órgão,1
travo,argumento,1
coalho,título,1
espinhela,direção,1
libreto,acontecimento,1
desânimo,ausência,1
enxaqueca,dor,1
maloca,resultado,1
seio,vogal,1
acha,lado,1
clamor,clamor,1
gabinete,resultado,1
toada,atividade,1
diocese,denominação,1
lambança,rumor,1
concorrência,operação,1
eulalia,gênero,1
cliente,título,1
esporro,rumor,1
regato,seqüência,1
clave,argumento,1
destilação,operação,1
juba,letra,1
fala,título,1
julgamento,denominação,1
lusco-fusco,claridade,1
desemprego,estilo,1
patriarca,vogal,1
jornal,aventura,1
angiologia,divisão,1
carneiro,faculdade,1
medida,forma,1
vedete,modo,1
ziguezague,serviço,1
hidrômetro,instrumento,1
cabrito,indivíduo,1
remorso,infração,1
abatimento,erro,1
dengo,título,1
ressurreição,condição,1
compressão,conveniência,1
ventrilavado,herbívoro,1
argüição,expressão,1
co-seno,função,1
demão,assunto,1
causa,fonte,1
alongamento,energia,1
negação,repartição,1
trilogia,divisão,1
tapa-olho,pancada,1
atomicidade,letra,1
ariranha,sangue,1
padeiro,vogal,1
consultório,ato,1
jingle,nota,1
tombo,entrega,1
sabor,argumento,1
rodapé,matéria,1
enlace,título,1
espectador,causa,1
fastígio,ação,1
longevidade,costume,1
crendice,ato,1
hégira,causa,1
critério,divisão,1
dislexia,abreviatura,1
glote,distribuição,1
folha-de-flandres,dinheiro,1
ressurreição,juízo,1
decompositores,abreviatura,1
fervor,exaltação,1
alicate,contorno,1
encarnação,força,1
femicídio,origem,1
diácono,relação,1
iluminação,argumento,1
combate,repartição,1
junção,força,1
estrela-do-mar,escola,1
degeneração,argumento,1
ferrovia,trecho,1
alegação,argumento,1
tapioca,animal,1
cornucópia,corno,1
bosquímano,analogia,1
oxigênio,ato,1
linchamento,força,1
insensatez,carência,1
recesso,fazenda,1
minuendo,qualidade,1
casimira,fio,1
pandemônio,juízo,1
odor,atividade,1
barbearia,ato,1
neurose,vício,1
vaca,composição,1
catingueira,abreviatura,1
colênquima,flexão,1
cenho,forma,1
dáctilo,série,1
delegacia,função,1
seguimento,conveniência,1
camaradagem,afeto,1
bico,raia,1
boas-vindas,ato,1
aro,dimensão,1
tabu,instituição,1
isopor,meio,1
pasmaceira,distribuição,1
resenha,objeto,1
réplica,causa,1
buriti,modo,1
geotropismo,nome,1
cisma,faculdade,1
jorro,juízo,1
naftalina,termo,1
canteiro,direção,1
malha,distribuição,1
hidromel,gás,1
cota-parte,caso,1
inadimplência,falta,1
columbicultura,ato,1
neurose,defeito,1
castanholas,direção,1
cima,caracteres,1
atalaia,fortificação,1
gude,folguedo,1
estola,gênero,1
lindeza,obséquio,1
jabuti,uso,1
ídolo,ação,1
notação,aplicação,1
tartufo,ação,1
trilho,veículo,1
haste,nome,1
camarim,compartimento,1
mamão,ação,1
idade,série,1
macumba,cerimônia,1
gosto,norma,1
hilaridade,ação,1
calçada,juízo,1
contrapé,companheiro,1
semente,globo,1
moldagem,denominação,1
tom,designação,1
relator,divisão,1
galgo,cão,1
rombo,divisão,1
passo,arte,1
intolerância,caminho,1
campina,zona,1
irritação,operação,1
argüição,teste,1
reclamação,atividade,1
ruína,intervenção,1
multiplicidade,gesto,1
resguardo,título,1
cônjuge,essência,1
euro,arte,1
álcool,maneira,1
viagem,conveniência,1
gelha,ruga,1
ninfomania,divergência,1
nota,dinheiro,1
caixeiro,estabelecimento,1
divisa,alegoria,1
lombada,força,1
rapaziada,designação,1
monolito,assunto,1
acesso,senha,1
langor,matéria,1
anatomia,tarefa,1
colhimento,raciocínio,1
cabeleireiro,comunicação,1
jabuticabeira,energia,1
carbonato,acordo,1
espira,operação,1
afluxo,distribuição,1
acaso,estilo,1
operação,repartição,1
sexta,fascinação,1
camisão,arte,1
serviço,tarefa,1
elo,coisa,1
horizonte,dimensão,1
zigoma,caso,1
chave,ato,1
aquecimento,causa,1
renúncia,energia,1
universidade,ação,1
folha,lado,1
adro,lugar,1
trigo,grupo,1
calota,parte,1
editoria,força,1
baga,parte,1
hidra,moça,1
segurança,argumento,1
articulação,atividade,1
ambulância,situação,1
mística,operação,1
bagre,causa,1
noroeste,norte,1
carteiro,força,1
gravidez,condição,1
gulodice,falta,1
jogatina,carência,1
emergência,atividade,1
ferro,denominação,1
especialidade,qualidade,1
junco1,representação,1
desventura,infortúnio,1
boda,designação,1
linguagem,aventura,1
ocaso,desaparecimento,1
bote,canoa,1
virtude,vogal,1
cabeçada,dito,1
grau,força,1
confete,ocasião,1
casco,lasca,1
gatil,dimensão,1
esquadro,veículo,1
anticorpo,abreviatura,1
dominação,denominação,1
discurso,exibição,1
insolência,passagem,1
sensibilidade,volume,1
bestunto,vogal,1
farol,nova,1
reclamo,título,1
chafariz,lugar,1
duelo,operação,1
operação,concreção,1
grilo,inseto,1
heresia,doutrina,1
continuação,energia,1
iniciação,distribuição,1
cigarreira,caixa,1
cacete,tom,1
mesmice,ausência,1
virgindadade,costume,1
tenor,laringe,1
descida,dimensão,1
afluxo,raciocínio,1
angiologia,estado,1
afinidade,qualidade,1
tipografia,caso,1
trote,distribuição,1
aterrissagem,energia,1
banca,uso,1
fundamento,fundamento,1
ingratidão,ação,1
cambista,divisão,1
revolta,origem,1
mandioca,seguimento,1
caloteiro,ação,1
trapalhão,pedaço,1
ovinocultura,boa,1
corpo,assunto,1
estupro,intervenção,1
azulejo,tijolo,1
triciclo,maneira,1
inchaço,ostentação,1
emissão,ação,1
jogada,força,1
travo,impressão,1
lacre,composição,1
dormência,erro,1
emblema,alegoria,1
sestro,maneira,1
fator,divisão,1
óbito,atividade,1
cavalão,herbívoro,1
desvio,ausência,1
artéria,objeto,1
coroação,título,1
lomba,pico,1
níquel,parte,1
ação,argumento,1
madrepérola,matéria,1
lombada,juízo,1
ginecologia,operação,1
credor,aventura,1
crisma,divisão,1
louvor,conveniência,1
lindeza,formosura,1
facilidade,qualidade,1
desânimo,falta,1
lima2,divisão,1
lira,ato,1
ativa,matéria,1
faisão,assunto,1
monte,lado,1
desfiladeiro,sorte,1
agá,analogia,1
conchavo,argumento,1
atalho,acaso,1
reeleição,denominação,1
arranque,raciocínio,1
boquinha,forma,1
baú,arca,1
andrajo,roupa,1
urso,flexão,1
tacada,golpe,1
antevéspera,extensão,1
colagem,causa,1
tino,força,1
justiça,juízo,1
sinonímia,uso,1
chorume,juízo,1
desbloqueio,raciocínio,1
xeque-mate,designação,1
saque,entrega,1
pasto,matéria,1
boêmia,estado,1
reitor,estabelecimento,1
cofre,coleção,1
descompostura,desleixo,1
curto-circuito,ato,1
esquife,caixão,1
carteiro,juízo,1
metragem,argumento,1
mamona,globo,1
búfalo,variedade,1
matriarcado,argumento,1
curtimento,argumento,1
junta,ação,1
resumo,raciocínio,1
assembléia,divisão,1
pândega,argumento,1
morena,modalidade,1
desânimo,ação,1
existencialismo,geração,1
cantaria,vogal,1
automatismo,atividade,1
invocação,juízo,1
reação,causa,1
textura,intervenção,1
sentença,raciocínio,1
diretoria,título,1
seguida,ação,1
colesterol,caracteres,1
amêndoa,fruto,1
co-participação,argumento,1
ror,representação,1
êxtase,divisão,1
palhaçada,força,1
expansão,raciocínio,1
roquete,caracteres,1
recessão,restrição,1
insolação,entrega,1
palmito,documento,1
toponímia,atividade,1
estibordo,corpo,1
dívida,obrigação,1
música,vogal,1
honraria,vogal,1
inflexão,carência,1
roupão,corpo,1
organização,atividade,1
linha,parentesco,1
trilho,dimensão,1
boliche,estabelecimento,1
adição,meio,1
apelativo,denominação,1
estrupício,algazarra,1
trocadilho,energia,1
elevação,atividade,1
goma,abreviatura,1
pedreira,ação,1
zombaria,título,1
golfinho,ato,1
metro,grau,1
jarda,tipo,1
dinotério,gênero,1
ouvido,intensidade,1
relíquia,coisa,1
demarcação,força,1
enfoque,ato,1
honestidade,vogal,1
duração,duração,1
ergasiotiquerologia,entrega,1
adrenalina,ação,1
constituição,encanto,1
cinzeiro,estado,1
chefe,inteligência,1
uranismo,mudança,1
vereador,membro,1
aipim,sangue,1
pedal,aventura,1
molde,rosto,1
fatura,divisão,1
fornicação,ação,1
devassidão,raciocínio,1
torniquete,veículo,1
cálculo,distribuição,1
colisão,designação,1
decalque,origem,1
flanco,caso,1
recepção,conveniência,1
nau,juízo,1
nacionalismo,ação,1
celulóide,letra,1
atrito,força,1
fava,vagem,1
venera,sinal,1
eficácia,vontade,1
dosagem,atividade,1
castanha,divisão,1
rato,disposição,1
atomicidade,abreviatura,1
exaltação,distribuição,1
azeitona,resultado,1
jugo,jugo,1
brinde,energia,1
colonização,cálculo,1
cinemática,entrega,1
estúdio,força,1
caminhada,operação,1
reconhecimento,intervenção,1
falésia,esfera,1
reconversão,designação,1
manejo,divisão,1
diplomata,caracteres,1
fluorescência,raciocínio,1
ameixeira,grau,1
torcida,nova,1
refrigério,situação,1
jota,relação,1
chantagem,ação,1
aborrecimento,ato,1
albinismo,erro,1
hectômetro,denominação,1
canícula,caso,1
fraternidade,intervenção,1
defesa,uso,1
circunvolução,força,1
bedelho,ação,1
liteira,dois,1
cicatrização,raciocínio,1
grafia,ato,1
celebração,causa,1
colênquima,modo,1
lousa,pedra,1
logogrifo,ato,1
marmanjo,indivíduo,1
maracá,campainha,1
faia,lado,1
focinho,direção,1
sorte,sorte,1
esquecimento,passagem,1
comício,juízo,1
papeleta,cinema,1
urticária,flexão,1
meia-esquerda,letra,1
multiplicidade,magnitude,1
onisciência,denominação,1
palma,órgão,1
hospitalidade,qualidade,1
conservatório,operação,1
corneteiro,furo,1
maneira,estilo,1
estância,juízo,1
geringonça,objeto,1
chico,atividade,1
digressão,ação,1
insinuação,divisão,1
cacique,cabeça,1
ilustração,raciocínio,1
imundície,ação,1
labuta,uso,1
luxúria,vigor,1
negociata,comércio,1
hectare,grandeza,1
cocção,força,1
itinerário,ação,1
manzorra,ato,1
delação,juízo,1
sabor,raciocínio,1
estupro,repartição,1
dedal,moça,1
cavalo,homem,1
desjejum,vogal,1
passadeira,título,1
informação,dinheiro,1
cobro1,maneira,1
galão,representação,1
adjetivo,termo,1
bobo,indivíduo,1
alfaia,força,1
farol,conveniência,1
cafetão,custa,1
dita,sorte,1
fachada,direção,1
recusa,repartição,1
cena,matéria,1
vocabulário,coleção,1
distribuição,divisão,1
nica,objeto,1
relato,entrega,1
lar,sítio,1
ideograma,força,1
naturalista,modo,1
quiosque,pavilhão,1
travessia,divisão,1
vereda,juízo,1
brocha,apelido,1
paisagem,distribuição,1
historiografia,força,1
notação,ato,1
mormaço,época,1
maquinista,caso,1
extrato,atividade,1
espetáculo,representação,1
neoclassicismo,falsificação,1
gurizada,continuação,1
imperfeição,ausência,1
queimada,operação,1
jirau,disposição,1
maldade,distribuição,1
coro,parte,1
barbacã,conexão,1
tartaruga,ato,1
antebraço,caso,1
torre,fortaleza,1
orgasmo,denominação,1
concorrência,força,1
fraque,lado,1
bateria,efeito,1
aio,camareiro,1
caracará,termo,1
oráculo,título,1
confronto,juízo,1
resolução,designação,1
nominata,ação,1
fascínio,fascinação,1
cachorra,vogal,1
caução,divisão,1
tiragem,argumento,1
estoque,ação,1
condecoração,costume,1
dividendo,divisão,1
desinência,divisão,1
tênar,parcela,1
diplomata,letra,1
lapidação,conveniência,1
absolutismo,estilo,1
reino,coisa,1
caveira,grupo,1
ruína,energia,1
herdeiro,relação,1
sinhá,trato,1
sapateiro,ato,1
função,tarefa,1
gulodice,vontade,1
educandário,distribuição,1
efusão,operação,1
tintura,energia,1
ebulição,juízo,1
tira,fragmento,1
rebuço,matéria,1
encadernação,argumento,1
boneca,figura,1
imolação,oferenda,1
constituição,feitiço,1
cafajeste,caso,1
varredura,raciocínio,1
hachuras,manifestação,1
deferimento,causa,1
paliteiro,estojo,1
batente,situação,1
sinhô,modo,1
atilamento,distribuição,1
catilinária,ato,1
coragem1,energia,1
macaco,talento,1
textura,repartição,1
adversidade,ventura,1
cassetete,ato,1
licença,energia,1
penetração,origem,1
lasca,fragmento,1
aspersão,intervenção,1
saudade,ato,1
escarcéu,alvoroço,1
escriturário,comércio,1
mama,semblante,1
tributo,divisão,1
espiral,parentesco,1
vigilância,energia,1
caça,mulher,1
operação,veículo,1
eldorado,fazenda,1
bacharel,título,1
diagnóstico,ordem,1
convenção,ato,1
tope,embate,1
braçadeira,descanso,1
contentamento,argumento,1
barateiro,argumento,1
paragem,operação,1
vaga,dimensão,1
pelego,aventura,1
nota,juízo,1
desgoverno,conveniência,1
gengibre,descendência,1
comando,denominação,1
greta,designação,1
carcinologia,uso,1
pane,conveniência,1
jeira,magnitude,1
invocação,entrega,1
alma,matéria,1
barganha,coisa,1
leiva,terra,1
transformação,intervenção,1
cavaquinho,pequena,1
cota,ato,1
condenação,denominação,1
carta,epístola,1
meta,sinal,1
talha,divisão,1
tubarão,maneira,1
número,divisão,1
tombo,causa,1
pardieiro,casa,1
diabo,alimentação,1
linguajar,juízo,1
pente,redor,1
flatulência,raciocínio,1
magreza,ato,1
pano,gume,1
medusa,feitiço,1
iniciativa,operação,1
desempeno,distribuição,1
encarte,origem,1
fralda,fezes,1
nova,força,1
equilibrista,estado,1
adição,intervenção,1
agradecimento,divisão,1
fabricação,ação,1
seringa,força,1
cromosfera,parte,1
passagem,fruta,1
cinerama,argumento,1
choco,coisa,1
mesocarpo,aventura,1
pára-choque,ato,1
ruga,vinco,1
gurizada,representação,1
saneamento,atividade,1
apófise,lado,1
racionalismo,doutrina,1
formação,ação,1
topônimo,modo,1
requinte,atividade,1
xixi,raciocínio,1
apicultura,ato,1
caserna,volume,1
sinonímia,qualidade,1
cópula,conveniência,1
juízo,raciocínio,1
colmo,caule,1
sequidão,omissão,1
capanga,pequena,1
termo,essência,1
elite,bem,1
laringe,direção,1
aroma,ação,1
marmanjo,ação,1
padrão,figura,1
aval,divisão,1
mugunzá,relação,1
demônio,gênio,1
rosa,qualidade,1
coito,verbo,1
papeleta,ação,1
amargor,atividade,1
caule,termo,1
notação,acordo,1
aura,ar,1
tara,imperfeição,1
filmagem,meio,1
milícia,vigor,1
agradecimento,distribuição,1
bafio,ação,1
orfandade,causa,1
feijão,órgão,1
lambida,força,1
canudo,energia,1
cançonetista,ação,1
datiloscopia,ato,1
salvadoráceas,moça,1
galho,parte,1
apuração,ação,1
fímbria,direção,1
margarida,série,1
valor,ato,1
carpintaria,força,1
busca-pé,arte,1
amiga,mulher,1
vestiário,distribuição,1
apito,circuito,1
fusão,força,1
nicotina,alcalóide,1
cinzel,meio,1
capoeiragem,assunto,1
contradança,ação,1
jornaleiro,argumento,1
interseção,nome,1
diatomácea,alga,1
recinto,unidade,1
animal,sensibilidade,1
acefalia,carência,1
favor,modo,1
grupo,nova,1
manufatura,serviço,1
relevo,juízo,1
estalagem,hospedaria,1
glande,grupo,1
ecumenismo,ato,1
duelo,atividade,1
maciço,ato,1
coleira2,ato,1
diferencial,direção,1
lição,causa,1
medição,divisão,1
monarquia,coisa,1
cartolina,agente,1
berinjela,órgão,1
quiliare,gesto,1
tupiniquins,seguimento,1
careta,título,1
ferrão,pequena,1
botequim,construção,1
igualha,igualdade,1
ciberespaço,dimensão,1
larga,origem,1
fuzilamento,cálculo,1
antracito,causa,1
tocha,astro,1
pencenê,aparelho,1
passadeira,vogal,1
enfermagem,exibição,1
sinhô,uso,1
lavra,ação,1
avião,aeronave,1
compêndio,atividade,1
lombada,designação,1
barriga-verde,aplicação,1
atilamento,divisão,1
tacha,caso,1
derrota,raciocínio,1
caneca,pequena,1
tipo,redor,1
estúdio,juízo,1
facilidade,carência,1
coco1,vastidão,1
governo,divisão,1
depoimento,nome,1
curto-circuito,denominação,1
diretoria,reunião,1
nutrição,intervenção,1
lira,circuito,1
clister,força,1
nastro,figura,1
litro,vontade,1
holística,concepção,1
turbina,composição,1
raio,atividade,1
fiação,emprego,1
raciocínio,distribuição,1
compilação,operação,1
impetuosidade,divisão,1
ebulição,acontecimento,1
adversidade,satisfação,1
oxigenação,operação,1
verso,boa,1
criatura,ato,1
salvação,energia,1
júpiter,representação,1
c,marca,1
laca,ação,1
compressa,pasta,1
pé,título,1
aquiescência,juízo,1
umidade,ordem,1
fastos,ato,1
apontador,objeto,1
broto,composição,1
coroinha,vogal,1
inalador,aparelho,1
ombreira,caracteres,1
paisagem,argumento,1
entonação,parte,1
impermeabilidade,modo,1
admiração,título,1
jurisconsulto,letra,1
tira,corpo,1
hospedagem,força,1
craque,coleção,1
motete,decisão,1
deflagração,juízo,1
zambo,ato,1
paulicéia,designação,1
sacada,distribuição,1
caraxa,nova,1
imposição,tributo,1
estrupício,parte,1
inventário,divisão,1
ranheta,relação,1
emprego,juízo,1
bainha,moça,1
secessão,origem,1
ausência,passagem,1
infiltração,designação,1
gangrena,força,1
pegureiro,cão,1
destaque,classe,1
tico,matéria,1
retrato,parte,1
vale,lado,1
frango,ação,1
orgasmo,juízo,1
repto,energia,1
núpcias,casamento,1
atracação,energia,1
bigamia,matéria,1
cócegas,juízo,1
cultivo,divisão,1
bedel,funcionário,1
dissabor,erro,1
maxixe,meio,1
folheto,livro,1
calça,lado,1
ressentimento,causa,1
desamortização,denominação,1
melancolia,tristeza,1
bispado,número,1
noção,ação,1
corrimão,composição,1
oligarquia,raciocínio,1
medição,título,1
romã,instrumento,1
glosa,série,1
nódulo,fio,1
cortejo,cumprimento,1
cruz,instrumento,1
frei,forma,1
secreção,causa,1
carreteiro,roteiro,1
visagem,objeto,1
comutação,operação,1
bicota,energia,1
sinhô,emprego,1
padecimento,força,1
tirada,força,1
oclusão,intervenção,1
beca,mérito,1
corola,filme,1
barometria,magnitude,1
meia-idade,idade,1
corola,banda,1
goiva,feita,1
cárie,tecido,1
ostentação,força,1
gandaia,força,1
controle,ato,1
conselho,parte,1
cerco,espaço,1
repúdio,designação,1
capataz,família,1
t,caso,1
ofício,modo,1
compaixão,gesto,1
